Tiempo;Lux;;;;
48,66119569;1049,5;;;;
48,7108585;1057,34;;;;
48,75953789;1057,34;;;;
48,80870899;1049,5;;;;
48,85394641;1049,5;;;;
48,90852633;1049,5;;;;
48,95523887;1049,5;;;;
49,00686853;1049,5;;;;
49,05259765;1057,34;;;;
49,10521073;1049,5;;;;
49,15290669;1049,5;;;;
49,20158608;1049,5;;;;
49,25075718;1057,34;;;;
49,29845315;1146,52;;;;
49,34909938;1194,4;;;;
49,3992539;1194,4;;;;
49,44645816;1191,15;;;;
49,49808782;1174,51;;;;
49,54283352;1174,51;;;;
49,59446317;1174,51;;;;
49,64314256;1174,51;;;;
49,69280537;1174,51;;;;
49,73558423;1174,51;;;;
49,79016415;1174,51;;;;
49,84130209;1174,51;;;;
49,88948977;1174,51;;;;
49,93767745;1174,51;;;;
49,98684855;1174,51;;;;
50,03110254;1174,51;;;;
50,08224048;1174,51;;;;
50,13042816;1174,51;;;;
50,17861584;1174,51;;;;
50,23614603;1174,51;;;;
50,28531713;1174,51;;;;
50,3335048;1174,51;;;;
50,38218419;1174,51;;;;
50,43086358;1174,51;;;;
50,48150982;1174,51;;;;
50,52773065;1174,51;;;;
50,57985202;1174,51;;;;
50,62656456;1174,51;;;;
50,67721079;1174,51;;;;
50,72539847;1174,51;;;;
50,77506128;1174,51;;;;
50,82324896;1174,51;;;;
50,87487862;1174,51;;;;
50,92109945;1174,51;;;;
50,9727291;1174,51;;;;
51,01845823;1174,51;;;;
51,07156302;1174,51;;;;
51,11925898;1174,51;;;;
51,16843008;1174,51;;;;
51,21809289;1174,51;;;;
51,26677228;1174,51;;;;
51,31545167;1174,51;;;;
51,3660979;1174,51;;;;
51,41428558;1174,51;;;;
51,4644401;1174,51;;;;
51,51115265;1174,51;;;;
51,5627823;1174,51;;;;
51,61096998;1174,51;;;;
51,65964937;1174,51;;;;
51,70931218;1174,51;;;;
51,75799157;1174,51;;;;
51,80667096;1174,51;;;;
51,8578089;1174,51;;;;
51,90599658;1174,51;;;;
51,95467597;1174,51;;;;
52,00188023;1174,51;;;;
52,0544933;1174,51;;;;
52,10120585;1174,51;;;;
52,15185208;1174,51;;;;
52,20003976;1174,51;;;;
52,24822744;1174,51;;;;
52,29838196;1174,51;;;;
52,3495199;1174,51;;;;
52,39721587;1174,51;;;;
52,44737039;1174,51;;;;
52,49211609;1174,51;;;;
52,54571259;1174,51;;;;
52,59390027;1174,51;;;;
52,64159624;1174,51;;;;
52,69027563;1174,51;;;;
52,73944673;1174,51;;;;
52,79107638;1174,51;;;;
52,84024748;1174,51;;;;
52,88892687;1174,51;;;;
52,93908139;1174,51;;;;
52,98431881;1174,51;;;;
53,04037386;1174,51;;;;
53,08511956;1174,51;;;;
53,13478237;1174,51;;;;
53,18395347;1174,51;;;;
53,23361628;1174,51;;;;
53,28082054;1174,51;;;;
53,33245019;1174,51;;;;
53,37867103;1174,51;;;;
53,4312841;1174,51;;;;
53,47701323;1174,51;;;;
53,52913459;1174,51;;;;
53,57781398;1174,51;;;;
53,62649337;1174,51;;;;
53,67320592;1174,51;;;;
53,72336044;1174,51;;;;
53,77253154;1174,51;;;;
53,82366948;1174,51;;;;
53,86792347;1174,51;;;;
53,9229951;1174,51;;;;
53,96823252;1174,51;;;;
54,0213373;1174,51;;;;
54,06755814;1174,51;;;;
54,11869608;1174,51;;;;
54,16639205;1174,51;;;;
54,21605486;1174,51;;;;
54,26522596;1174,51;;;;
54,31488877;1174,51;;;;
54,36307645;1249,03;;;;
54,41372268;1291,03;;;;
54,45994352;1339,31;;;;
54,51255659;1348,54;;;;
54,56025256;1348,54;;;;
54,60991537;1348,54;;;;
54,65662792;1348,54;;;;
54,70727415;1348,54;;;;
54,75841209;1348,54;;;;
54,80758319;1348,54;;;;
54,85478745;1348,54;;;;
54,90592539;1348,54;;;;
54,95312965;1348,54;;;;
55,00377588;1348,54;;;;
55,05098014;1348,54;;;;
55,10260979;1348,54;;;;
55,15079747;1348,54;;;;
55,19751002;1348,54;;;;
55,24766454;1348,54;;;;
55,2997859;1348,54;;;;
55,34354818;1348,54;;;;
55,39861982;1348,54;;;;
55,44434894;1348,54;;;;
55,4964703;1348,54;;;;
55,54318285;1348,54;;;;
55,59382908;1348,54;;;;
55,64349189;1348,54;;;;
55,69118786;1348,54;;;;
55,73839212;1348,54;;;;
55,79248033;1348,54;;;;
55,83820945;1348,54;;;;
55,8898391;1348,54;;;;
55,93507652;1348,54;;;;
55,9881813;1348,54;;;;
56,03341872;1348,54;;;;
56,08799864;1348,54;;;;
56,13274434;1348,54;;;;
56,18191544;1348,54;;;;
56,23206996;1348,54;;;;
56,28369962;1348,54;;;;
56,33090387;1348,54;;;;
56,38253353;1348,54;;;;
56,42580409;1348,54;;;;
56,48136744;1348,54;;;;
56,52660485;1348,54;;;;
56,57921793;1348,54;;;;
56,62494705;1348,54;;;;
56,67460986;1348,54;;;;
56,7257478;1348,54;;;;
56,7749189;1348,54;;;;
56,82310658;1348,54;;;;
56,8732611;1348,54;;;;
56,91554825;1348,54;;;;
56,97357015;1348,54;;;;
57,01929927;1348,54;;;;
57,0699455;1348,54;;;;
57,11813318;1348,54;;;;
57,16632086;1348,54;;;;
57,21696709;1348,54;;;;
57,26613819;1348,54;;;;
57,31285074;1348,54;;;;
57,36546382;1348,54;;;;
57,40873438;1348,54;;;;
57,46528115;1348,54;;;;
57,50855172;1348,54;;;;
57,56313164;1348,54;;;;
57,60836905;1348,54;;;;
57,65901528;1348,54;;;;
57,70818638;1348,54;;;;
57,75981604;1348,54;;;;
57,80603687;1348,54;;;;
57,85766653;1348,54;;;;
57,90093709;1348,54;;;;
57,95748386;1348,54;;;;
58,00272127;1348,54;;;;
58,05435093;1348,54;;;;
58,10204689;1348,54;;;;
58,1517097;1348,54;;;;
58,19989738;1348,54;;;;
58,25054362;1348,54;;;;
58,29774787;1348,54;;;;
58,34937753;1348,54;;;;
58,39215638;1348,54;;;;
58,44870315;1348,54;;;;
58,49443227;1348,54;;;;
58,54606193;1348,54;;;;
58,59326618;1348,54;;;;
58,6434207;1348,54;;;;
58,69308352;1348,54;;;;
58,74225462;1348,54;;;;
58,78896716;1348,54;;;;
58,84108853;1348,54;;;;
58,88337567;1348,54;;;;
58,94041415;1348,54;;;;
58,98565156;1348,54;;;;
59,03728122;1443,5;;;;
59,08448547;1476,12;;;;
59,13070631;1485,96;;;;
59,18331938;1485,96;;;;
59,2334739;1485,96;;;;
59,28018645;1485,96;;;;
59,33279953;1485,96;;;;
59,37557838;1485,96;;;;
59,43114173;1485,96;;;;
59,47982112;1485,96;;;;
59,5285005;1485,96;;;;
59,57816332;1485,96;;;;
59,62389244;1485,96;;;;
59,67699723;1485,96;;;;
59,72616833;1485,96;;;;
59,77042232;1485,96;;;;
59,82500224;1485,96;;;;
59,86581425;1485,96;;;;
59,92334444;1485,96;;;;
59,96956527;1485,96;;;;
60,02070322;1485,96;;;;
60,06790747;1485,96;;;;
60,11707857;1485,96;;;;
60,1677248;1485,96;;;;
60,2168959;1485,96;;;;
60,26311674;1485,96;;;;
60,3152381;1485,96;;;;
60,35900038;1485,96;;;;
60,41505544;1485,96;;;;
60,46078456;1485,96;;;;
60,51290593;1485,96;;;;
60,56011018;1485,96;;;;
60,60829786;1485,96;;;;
60,65894409;1485,96;;;;
60,7086069;1485,96;;;;
60,75482774;1485,96;;;;
60,80793253;1485,96;;;;
60,85169481;1485,96;;;;
60,90627473;1485,96;;;;
60,95397069;1485,96;;;;
61,0036335;1485,96;;;;
61,05132947;1485,96;;;;
61,09902544;1485,96;;;;
61,14917996;1485,96;;;;
61,2003179;1485,96;;;;
61,24653874;1485,96;;;;
61,2986601;1485,96;;;;
61,34045554;1485,96;;;;
61,39798573;1485,96;;;;
61,44666512;1485,96;;;;
61,49485279;1485,96;;;;
61,54304047;1485,96;;;;
61,58975302;1485,96;;;;
61,64187438;1485,96;;;;
61,69153719;1485,96;;;;
61,73677461;1485,96;;;;
61,79086282;1485,96;;;;
61,83265825;1485,96;;;;
61,88969673;1485,96;;;;
61,9378844;1485,96;;;;
61,9870555;1485,96;;;;
62,03425976;1485,96;;;;
62,08195573;1485,96;;;;
62,13309367;1485,96;;;;
62,1837399;1485,96;;;;
62,23045245;1485,96;;;;
62,2820821;1485,96;;;;
62,32682781;1485,96;;;;
62,38091602;1485,96;;;;
62,42566172;1485,96;;;;
62,47925822;1485,96;;;;
62,52400392;1485,96;;;;
62,57415844;1485,96;;;;
62,62480467;1485,96;;;;
62,6754509;1485,96;;;;
62,72019661;1485,96;;;;
62,7737931;1485,96;;;;
62,81755538;1485,96;;;;
62,87311873;1485,96;;;;
62,91835614;1485,96;;;;
62,96998579;1485,96;;;;
63,01571492;1485,96;;;;
63,06783628;1485,96;;;;
63,11749909;1485,96;;;;
63,16667019;1485,96;;;;
63,21338274;1485,96;;;;
63,26452068;1485,96;;;;
63,30877467;1485,96;;;;
63,3638463;1485,96;;;;
63,40908372;1485,96;;;;
63,4621885;1485,96;;;;
63,50742592;1485,96;;;;
63,55807215;1485,96;;;;
63,6097018;1485,96;;;;
63,65788948;1485,96;;;;
63,70165176;1485,96;;;;
63,7572151;1485,96;;;;
63,80048567;1485,96;;;;
63,85604902;1485,96;;;;
63,90030301;1485,96;;;;
63,9538995;1485,96;;;;
63,99962863;1485,96;;;;
64,05076657;1485,96;;;;
64,09600398;1485,96;;;;
64,1505839;1485,96;;;;
64,19631303;1485,96;;;;
64,24843439;1485,96;;;;
64,29219667;1485,96;;;;
64,3472683;1485,96;;;;
64,39594769;1519,21;;;;
64,43970997;1549,08;;;;
64,48937278;1583,27;;;;
64,53264335;1583,27;;;;
64,59115696;1587,19;;;;
64,64032806;1617,95;;;;
64,68851574;1617,95;;;;
64,73916197;1617,95;;;;
64,77997398;1628,41;;;;
64,83602904;1628,41;;;;
64,88765869;1617,95;;;;
64,93437124;1617,95;;;;
64,98452576;1617,95;;;;
65,03173002;1617,95;;;;
65,0848348;1617,95;;;;
65,13253077;1617,95;;;;
65,18170187;1617,95;;;;
65,22988955;1617,95;;;;
65,28053578;1617,95;;;;
65,32921517;1617,95;;;;
65,37838627;1617,95;;;;
65,42706566;1617,95;;;;
65,47722018;1617,95;;;;
65,52540786;1617,95;;;;
65,57605409;1617,95;;;;
65,62375006;1617,95;;;;
65,67341287;1617,95;;;;
65,72258397;1617,95;;;;
65,77077165;1617,95;;;;
65,82092617;1617,95;;;;
65,87009727;1617,95;;;;
65,91828495;1617,95;;;;
65,96843947;1617,95;;;;
66,01761057;1617,95;;;;
66,06776509;1617,95;;;;
66,11546106;1617,95;;;;
66,16512387;1617,95;;;;
66,21331155;1617,95;;;;
66,26248265;1617,95;;;;
66,31067033;1617,95;;;;
66,3632834;1617,95;;;;
66,41048766;1617,95;;;;
66,45916705;1617,95;;;;
66,50882986;1617,95;;;;
66,5599678;1617,95;;;;
66,60766377;1617,95;;;;
66,65634316;1617,95;;;;
66,70502255;1617,95;;;;
66,75616049;1617,95;;;;
66,80385646;1617,95;;;;
66,85351927;1628,41;;;;
66,90170695;1628,41;;;;
66,95186147;1617,95;;;;
66,99955744;1628,41;;;;
67,04922025;1617,95;;;;
67,09839135;1617,95;;;;
67,14756245;1628,41;;;;
67,19624184;1628,41;;;;
67,24639636;1628,41;;;;
67,29507575;1628,41;;;;
67,34523027;1628,41;;;;
67,39390966;1628,41;;;;
67,44357247;1617,95;;;;
67,49126844;1617,95;;;;
67,54142296;1628,41;;;;
67,58961064;1628,41;;;;
67,63927345;1628,41;;;;
67,68795284;1628,41;;;;
67,73663223;1617,95;;;;
67,78678675;1628,41;;;;
67,83251587;1628,41;;;;
67,88611237;1628,41;;;;
67,93430005;1628,41;;;;
67,98347115;1628,41;;;;
68,03362567;1628,41;;;;
68,08230506;1617,95;;;;
68,13000103;1628,41;;;;
68,17966384;1617,95;;;;
68,22883494;1628,41;;;;
68,27751433;1628,41;;;;
68,32865227;1628,41;;;;
68,37634824;1617,95;;;;
68,42601105;1617,95;;;;
68,47419873;1617,95;;;;
68,52435325;1617,95;;;;
68,57254093;1617,95;;;;
68,62220374;1617,95;;;;
68,67039142;1617,95;;;;
68,72103765;1628,41;;;;
68,76873362;1617,95;;;;
68,81839643;1617,95;;;;
68,86756753;1628,41;;;;
68,91575521;1628,41;;;;
68,96590973;1628,41;;;;
69,01606425;1628,41;;;;
69,06425193;1617,95;;;;
69,11342303;1628,41;;;;
69,16259413;1628,41;;;;
69,21127352;1628,41;;;;
69,26093633;1628,41;;;;
69,31010743;1628,41;;;;
69,35878682;1688,82;;;;
69,40795792;1725,02;;;;
69,45762073;1757,53;;;;
69,50777525;1768,59;;;;
69,55497951;1768,59;;;;
69,60562574;1757,53;;;;
69,65282999;1757,53;;;;
69,70298452;1757,53;;;;
69,75510588;1757,53;;;;
69,80034329;1757,53;;;;
69,85098953;1757,53;;;;
69,90065234;1757,53;;;;
69,94933173;1757,53;;;;
69,99850283;1757,53;;;;
70,04767393;1757,53;;;;
70,09635332;1757,53;;;;
70,14650784;1757,53;;;;
70,19518723;1757,53;;;;
70,24435833;1757,53;;;;
70,29352943;1757,53;;;;
70,34220882;1757,53;;;;
70,39236334;1757,53;;;;
70,44055102;1757,53;;;;
70,49070554;1757,53;;;;
70,53889322;1757,53;;;;
70,58806432;1757,53;;;;
70,63772713;1757,53;;;;
70,68640652;1757,53;;;;
70,73606933;1757,53;;;;
70,78573214;1757,53;;;;
70,83441153;1757,53;;;;
70,88358263;1757,53;;;;
70,93226202;1757,53;;;;
70,98192483;1757,53;;;;
71,03060422;1757,53;;;;
71,07977532;1757,53;;;;
71,12943813;1757,53;;;;
71,17811752;1757,53;;;;
71,22728862;1757,53;;;;
71,27695143;1757,53;;;;
71,32563082;1757,53;;;;
71,37529363;1757,53;;;;
71,42397302;1757,53;;;;
71,47314412;1757,53;;;;
71,52231522;1757,53;;;;
71,57148632;1757,53;;;;
71,62114913;1757,53;;;;
71,67081194;1757,53;;;;
71,71899962;1757,53;;;;
71,76817072;1757,53;;;;
71,81930866;1757,53;;;;
71,86700463;1757,53;;;;
71,91519231;1757,53;;;;
71,96583854;1757,53;;;;
72,01402622;1757,53;;;;
72,06319732;1757,53;;;;
72,11236842;1757,53;;;;
72,16153952;1757,53;;;;
72,21021891;1757,53;;;;
72,25988172;1757,53;;;;
72,30757768;1757,53;;;;
72,35871563;1757,53;;;;
72,40739502;1757,53;;;;
72,45558269;1757,53;;;;
72,50573722;1757,53;;;;
72,55441661;1757,53;;;;
72,60358771;1757,53;;;;
72,65325052;1757,53;;;;
72,70143819;1757,53;;;;
72,75159272;1757,53;;;;
72,80027211;1757,53;;;;
72,84993492;1757,53;;;;
72,89861431;1757,53;;;;
72,94631027;1757,53;;;;
72,99400624;1757,53;;;;
73,04760274;1757,53;;;;
73,09529871;1757,53;;;;
73,14397809;1757,53;;;;
73,19314919;1757,53;;;;
73,24330372;1757,53;;;;
73,29149139;1757,53;;;;
73,34115421;1757,53;;;;
73,38983359;1757,53;;;;
73,43949641;1757,53;;;;
73,48817579;1757,53;;;;
73,53783861;1757,53;;;;
73,58700971;1757,53;;;;
73,63568909;1757,53;;;;
73,68436848;1757,53;;;;
73,73452301;1757,53;;;;
73,78320239;1757,53;;;;
73,83384863;1757,53;;;;
73,88252802;1757,53;;;;
73,93169912;1768,59;;;;
73,98037851;1768,59;;;;
74,02856618;1757,53;;;;
74,07822899;1757,53;;;;
74,12789181;1768,59;;;;
74,17657119;1772,81;;;;
74,22672572;1805,91;;;;
74,27491339;1843,76;;;;
74,32359278;1843,76;;;;
74,37276388;1882,14;;;;
74,42291841;1882,14;;;;
74,47208951;1882,14;;;;
74,52076889;1882,14;;;;
74,56993999;1882,14;;;;
74,61861938;1882,14;;;;
74,66779048;1882,14;;;;
74,71843672;1882,14;;;;
74,76613268;1882,14;;;;
74,81579549;1882,14;;;;
74,86496659;1882,14;;;;
74,91462941;1882,14;;;;
74,96380051;1882,14;;;;
75,01198818;1882,14;;;;
75,06165099;1882,14;;;;
75,11033038;1882,14;;;;
75,16048491;1882,14;;;;
75,20965601;1882,14;;;;
75,25833539;1882,14;;;;
75,30848992;1882,14;;;;
75,35667759;1882,14;;;;
75,40683212;1882,14;;;;
75,45501979;1882,14;;;;
75,50369918;1882,14;;;;
75,55336199;1882,14;;;;
75,60204138;1882,14;;;;
75,65170419;1882,14;;;;
75,70136701;1882,14;;;;
75,75004639;1882,14;;;;
75,79872578;1882,14;;;;
75,84838859;1882,14;;;;
75,89706798;1882,14;;;;
75,94673079;1882,14;;;;
75,99491847;1882,14;;;;
76,04507299;1882,14;;;;
76,09424409;1882,14;;;;
76,14341519;1882,14;;;;
76,19258629;1882,14;;;;
76,24126568;1882,14;;;;
76,29092849;1882,14;;;;
76,33911617;1882,14;;;;
76,39271267;1882,14;;;;
76,43795008;1882,14;;;;
76,48712118;1882,14;;;;
76,53678399;1882,14;;;;
76,58447996;1882,14;;;;
76,63463448;1882,14;;;;
76,68380558;1882,14;;;;
76,73297668;1882,14;;;;
76,78263949;1882,14;;;;
76,83131888;1882,14;;;;
76,88147341;1882,14;;;;
76,93064451;1882,14;;;;
76,97686534;1882,14;;;;
77,02947842;1882,14;;;;
77,07766609;1882,14;;;;
77,12683719;1882,14;;;;
77,17699172;1882,14;;;;
77,22419597;1882,14;;;;
77,27435049;1882,14;;;;
77,32253817;1882,14;;;;
77,37416783;1882,14;;;;
77,42186379;1882,14;;;;
77,47005147;1882,14;;;;
77,51971428;1882,14;;;;
77,56937709;1882,14;;;;
77,61756477;1882,14;;;;
77,66870272;1882,14;;;;
77,71639868;1882,14;;;;
77,76556978;1882,14;;;;
77,81424917;1882,14;;;;
77,86440369;1882,14;;;;
77,91308308;1882,14;;;;
77,96127076;1882,14;;;;
78,01191699;1882,14;;;;
78,06157981;1882,14;;;;
78,10976748;1882,14;;;;
78,16041372;1882,14;;;;
78,20860139;1882,14;;;;
78,25777249;1882,14;;;;
78,30694359;1882,14;;;;
78,35611469;1882,14;;;;
78,40430237;1882,14;;;;
78,45396518;1882,14;;;;
78,50313628;1882,14;;;;
78,55427423;1882,14;;;;
78,60197019;1882,14;;;;
78,65212472;1882,14;;;;
78,69982068;1882,14;;;;
78,75046692;1882,14;;;;
78,79816288;1882,14;;;;
78,84684227;1882,14;;;;
78,89650508;1882,14;;;;
78,94567618;1882,14;;;;
78,99533899;1882,14;;;;
79,04500181;1882,14;;;;
79,09368119;1882,14;;;;
79,14236058;1882,14;;;;
79,19251511;1921,04;;;;
79,24070278;1921,04;;;;
79,29036559;1960,47;;;;
79,33855327;1960,47;;;;
79,38870779;1960,47;;;;
79,43738718;1983,87;;;;
79,48606657;1960,47;;;;
79,53523767;1960,47;;;;
79,58588391;1960,47;;;;
79,63456329;1960,47;;;;
79,68324268;1960,47;;;;
79,73290549;1960,47;;;;
79,78158488;1960,47;;;;
79,83075598;1960,47;;;;
79,87943537;1960,47;;;;
79,92909818;1960,47;;;;
79,97826928;1960,47;;;;
80,02694867;1960,47;;;;
80,07710319;1960,47;;;;
80,12578258;1960,47;;;;
80,17495368;1960,47;;;;
80,22461649;1960,47;;;;
80,27378759;1960,47;;;;
80,32246698;1960,47;;;;
80,37212979;1960,47;;;;
80,42031747;1960,47;;;;
80,46948857;1960,47;;;;
80,51865967;1960,47;;;;
80,56733906;1960,47;;;;
80,61749358;1960,47;;;;
80,66715639;1960,47;;;;
80,71632749;1960,47;;;;
80,76402346;1960,47;;;;
80,81368627;1960,47;;;;
80,86285737;1960,47;;;;
80,91153676;1960,47;;;;
80,96119957;1960,47;;;;
81,01135409;1960,47;;;;
81,05905006;1960,47;;;;
81,11018801;1960,47;;;;
81,15739226;1960,47;;;;
81,20656336;1960,47;;;;
81,25671788;1960,47;;;;
81,30539727;1960,47;;;;
81,35456837;1960,47;;;;
81,40373947;1960,47;;;;
81,45340228;1960,47;;;;
81,50208167;1960,47;;;;
81,55125277;1960,47;;;;
81,60042387;1960,47;;;;
81,64959497;1960,47;;;;
81,69827436;1960,47;;;;
81,74744546;1960,47;;;;
81,79858341;1960,47;;;;
81,84529595;1960,47;;;;
81,89495876;1960,47;;;;
81,94511328;1960,47;;;;
81,99379267;1960,47;;;;
82,04296377;1960,47;;;;
82,09213487;1960,47;;;;
82,14130597;1960,47;;;;
82,19096878;1960,47;;;;
82,23964817;1960,47;;;;
82,29078612;1960,47;;;;
82,33749866;1960,47;;;;
82,38716147;1960,47;;;;
82,43633257;1960,47;;;;
82,48648709;1960,47;;;;
82,53516648;1960,47;;;;
82,58482929;1960,47;;;;
82,63350868;1960,47;;;;
82,67825438;1960,47;;;;
82,73332602;1960,47;;;;
82,78053027;1960,47;;;;
82,82970137;1960,47;;;;
82,87838076;1960,47;;;;
82,92804357;1960,47;;;;
82,97819809;1960,47;;;;
83,02589406;1960,47;;;;
83,07604858;1960,47;;;;
83,12571139;1960,47;;;;
83,17537421;1960,47;;;;
83,22257846;1960,47;;;;
83,27322469;1960,47;;;;
83,32092066;1960,47;;;;
83,36960005;1960,47;;;;
83,41926286;1960,47;;;;
83,46941738;1960,47;;;;
83,51908019;1960,47;;;;
83,56775958;1960,47;;;;
83,61693068;1960,47;;;;
83,66462665;1960,47;;;;
83,71428946;1960,47;;;;
83,76444398;1960,47;;;;
83,81312337;1960,47;;;;
83,86131105;1960,47;;;;
83,91097386;1960,47;;;;
83,95621127;1960,47;;;;
84,00538237;1983,87;;;;
84,05947058;2000,45;;;;
84,10814997;2036,31;;;;
84,15633765;2040,96;;;;
84,20550875;2040,96;;;;
84,25566327;2064,99;;;;
84,29991726;2040,96;;;;
84,35302205;2040,96;;;;
84,40366828;2040,96;;;;
84,45087254;2040,96;;;;
84,50151877;2040,96;;;;
84,55068987;2040,96;;;;
84,59986097;2040,96;;;;
84,64854036;2040,96;;;;
84,69771146;2040,96;;;;
84,74639085;2040,96;;;;
84,79605366;2040,96;;;;
84,84473305;2040,96;;;;
84,89439586;2040,96;;;;
84,94455038;2040,96;;;;
84,99224635;2040,96;;;;
85,04338429;2040,96;;;;
85,09108026;2040,96;;;;
85,14123478;2040,96;;;;
85,18893075;2040,96;;;;
85,23957698;2040,96;;;;
85,28727295;2040,96;;;;
85,33644405;2040,96;;;;
85,38610686;2040,96;;;;
85,43626138;2040,96;;;;
85,48395735;2040,96;;;;
85,53362016;2040,96;;;;
85,58328297;2040,96;;;;
85,63245407;2040,96;;;;
85,68113346;2040,96;;;;
85,72981285;2040,96;;;;
85,77947566;2040,96;;;;
85,82864676;2040,96;;;;
85,87683444;2040,96;;;;
85,92797238;2040,96;;;;
85,97517664;2040,96;;;;
86,02533116;2040,96;;;;
86,07450226;2040,96;;;;
86,12465678;2040,96;;;;
86,17235275;2040,96;;;;
86,22398241;2040,96;;;;
86,26971153;2040,96;;;;
86,32035776;2040,96;;;;
86,36903715;2040,96;;;;
86,41820825;2040,96;;;;
86,46737935;2040,96;;;;
86,51605874;2040,96;;;;
86,56621326;2040,96;;;;
86,61538436;2040,96;;;;
86,66504717;2040,96;;;;
86,71372656;2040,96;;;;
86,76191424;2040,96;;;;
86,81157705;2040,96;;;;
86,86074815;2040,96;;;;
86,90942754;2040,96;;;;
86,95859864;2040,96;;;;
87,01072001;2040,96;;;;
87,05644913;2040,96;;;;
87,10709536;2040,96;;;;
87,15577475;2040,96;;;;
87,20445414;2040,96;;;;
87,25460866;2040,96;;;;
87,30279634;2040,96;;;;
87,35196744;2040,96;;;;
87,40113854;2040,96;;;;
87,44932622;2040,96;;;;
87,50144758;2040,96;;;;
87,54865184;2040,96;;;;
87,59831465;2040,96;;;;
87,64748575;2040,96;;;;
87,69616514;2040,96;;;;
87,74533624;2040,96;;;;
87,79450734;2040,96;;;;
87,84318673;2040,96;;;;
87,89284954;2040,96;;;;
87,94202064;2040,96;;;;
87,99217516;2040,96;;;;
88,04134626;2040,96;;;;
88,09002565;2040,96;;;;
88,13821333;2040,96;;;;
88,18689272;2040,96;;;;
88,23704724;2040,96;;;;
88,28572663;2040,96;;;;
88,33538944;2040,96;;;;
88,38456054;2040,96;;;;
88,43323993;2040,96;;;;
88,48339445;2040,96;;;;
88,53207384;2040,96;;;;
88,58272007;2040,96;;;;
88,63090775;2040,96;;;;
88,68057056;2077,3;;;;
88,72826653;2082,01;;;;
88,77743763;2082,01;;;;
88,82710044;2082,01;;;;
88,87676325;2106,37;;;;
88,92445922;2082,01;;;;
88,97412203;2082,01;;;;
89,02476826;2082,01;;;;
89,07344765;2082,01;;;;
89,12212704;2082,01;;;;
89,17129814;2082,01;;;;
89,21997753;2082,01;;;;
89,26914863;2082,01;;;;
89,31979486;2082,01;;;;
89,36749083;2082,01;;;;
89,41715364;2082,01;;;;
89,46681645;2082,01;;;;
89,51549584;2082,01;;;;
89,56466694;2082,01;;;;
89,61383804;2082,01;;;;
89,66251743;2082,01;;;;
89,71119682;2082,01;;;;
89,76036792;2082,01;;;;
89,81052244;2082,01;;;;
89,85920183;2082,01;;;;
89,90837293;2082,01;;;;
89,95754403;2082,01;;;;
90,00769855;2082,01;;;;
90,05637794;2082,01;;;;
90,10554904;2082,01;;;;
90,15619527;2082,01;;;;
90,20290782;2082,01;;;;
90,25257063;2082,01;;;;
90,30125002;2082,01;;;;
90,35189625;2082,01;;;;
90,40057564;2082,01;;;;
90,44925503;2082,01;;;;
90,49891784;2082,01;;;;
90,54808894;2082,01;;;;
90,59676833;2082,01;;;;
90,64643114;2082,01;;;;
90,69461882;2082,01;;;;
90,74477334;2106,37;;;;
90,79296102;2082,01;;;;
90,84311554;2082,01;;;;
90,89228664;2082,01;;;;
90,94096603;2082,01;;;;
90,98964542;2082,01;;;;
91,03881652;2082,01;;;;
91,08847933;2082,01;;;;
91,14010898;2082,01;;;;
91,18682153;2082,01;;;;
91,23550092;2082,01;;;;
91,28319688;2082,01;;;;
91,33531825;2082,01;;;;
91,38301422;2082,01;;;;
91,43366045;2082,01;;;;
91,48135642;2082,01;;;;
91,53298607;2082,01;;;;
91,57969862;2082,01;;;;
91,63034485;2082,01;;;;
91,67754911;2082,01;;;;
91,72721192;2082,01;;;;
91,77687473;2082,01;;;;
91,82801267;2082,01;;;;
91,87472522;2082,01;;;;
91,92389632;2082,01;;;;
91,97306742;2082,01;;;;
92,02174681;2082,01;;;;
92,07140962;2082,01;;;;
92,12205585;2082,01;;;;
92,16926011;2082,01;;;;
92,21843121;2082,01;;;;
92,26809402;2082,01;;;;
92,31726512;2082,01;;;;
92,36594451;2082,01;;;;
92,41511561;2082,01;;;;
92,463795;2082,01;;;;
92,51394952;2082,01;;;;
92,56115377;2082,01;;;;
92,61229172;2082,01;;;;
92,66097111;2082,01;;;;
92,71014221;2082,01;;;;
92,76029673;2082,01;;;;
92,80897612;2082,01;;;;
92,85814722;2082,01;;;;
92,90781003;2082,01;;;;
92,955506;2082,01;;;;
93,00566052;2082,01;;;;
93,05433991;2082,01;;;;
93,10400272;2082,01;;;;
93,15317382;2082,01;;;;
93,2013615;2082,01;;;;
93,25151602;2082,01;;;;
93,2997037;2082,01;;;;
93,35034993;2082,01;;;;
93,39902932;2082,01;;;;
93,44770871;2082,01;;;;
93,49737152;2082,01;;;;
93,5455592;2106,37;;;;
93,59423858;2082,01;;;;
93,6439014;2082,01;;;;
93,6930725;2082,01;;;;
93,7422436;2082,01;;;;
93,7914147;2082,01;;;;
93,84009408;2082,01;;;;
93,8897569;2082,01;;;;
93,938928;2082,01;;;;
93,9880991;2082,01;;;;
94,03776191;2082,01;;;;
94,0864413;2082,01;;;;
94,1356124;2082,01;;;;
94,1847835;2082,01;;;;
94,2339546;2082,01;;;;
94,28361741;2082,01;;;;
94,33328022;2082,01;;;;
94,38245132;2082,01;;;;
94,43113071;2082,01;;;;
