time,lux
66.846,3210.77
66.944,3178.50
67.043,3178.50
67.147,3178.50
67.245,3178.50
67.346,3210.77
67.445,3210.77
67.545,3210.77
67.643,3210.77
67.746,3210.77
67.845,3178.50
67.945,3210.77
68.045,3210.77
68.145,3178.50
68.247,3178.50
68.344,3210.77
68.445,3210.77
68.545,3210.77
68.644,3210.77
68.745,3210.77
68.844,3210.77
68.944,3210.77
69.044,3178.50
69.144,3178.50
69.244,3178.50
69.342,3178.50
69.444,3178.50
69.544,3210.77
69.644,3210.77
69.744,3178.50
69.844,3178.50
69.944,3178.50
70.044,3178.50
70.143,3210.77
70.244,3210.77
70.344,3210.77
70.444,3210.77
70.544,3210.77
70.644,3210.77
70.744,3210.77
70.844,3178.50
70.944,3178.50
71.044,3178.50
71.144,3178.50
71.244,3210.77
71.343,3178.50
71.444,3178.50
71.544,3178.50
71.644,3178.50
71.743,3178.50
71.837,3210.77
71.943,3178.50
72.039,3178.50
72.143,3210.77
72.237,3178.50
72.343,3210.77
72.437,3210.77
72.536,3178.50
72.642,3178.50
72.742,3210.77
72.839,3178.50
72.942,3178.50
73.037,3210.77
73.142,3178.50
73.243,3178.50
73.342,3178.50
73.437,3178.50
73.537,3178.50
73.636,3178.50
73.743,3178.50
73.838,3210.77
73.943,3210.77
74.032,3210.77
74.143,3210.77
74.238,3210.77
74.343,3210.77
74.439,3210.77
74.541,3210.77
74.641,3210.77
74.743,3178.50
74.836,3178.50
74.942,3178.50
75.033,3210.77
75.143,3178.50
75.241,3178.50
75.342,3178.50
75.435,3210.77
75.538,3210.77
75.640,3210.77
75.742,3210.77
75.834,3210.77
75.942,3210.77
76.032,3210.77
76.142,3210.77
76.235,3210.77
76.341,3210.77
76.438,3210.77
76.538,3210.77
76.638,3178.50
76.740,3210.77
76.837,3210.77
76.941,3178.50
77.034,3210.77
77.139,3210.77
77.237,3178.50
77.339,3210.77
77.440,3210.77
77.539,3178.50
77.639,3210.77
77.739,3210.77
77.838,3210.77
77.939,3210.77
78.033,3178.50
78.139,3210.77
78.239,3210.77
78.340,3210.77
78.439,3178.50
78.539,3178.50
78.640,3178.50
78.738,3178.50
78.838,3210.77
78.939,3210.77
79.033,3210.77
79.139,3210.77
79.238,3210.77
79.339,3210.77
79.440,3210.77
79.539,3210.77
79.639,3210.77
79.738,3210.77
79.838,3210.77
79.939,3210.77
80.039,3210.77
80.139,3210.77
80.231,3210.77
80.338,3210.77
80.433,3210.77
80.534,3210.77
80.634,3210.77
80.740,3210.77
80.833,3210.77
80.939,3210.77
81.040,3210.77
81.139,3210.77
81.232,3210.77
81.340,3210.77
81.438,3210.77
81.536,3210.77
81.634,3210.77
81.740,3178.50
81.836,3210.77
81.939,3210.77
82.039,3210.77
82.138,3178.50
82.231,3210.77
82.339,3210.77
82.436,3210.77
82.535,3178.50
82.635,3178.50
82.738,3210.77
82.836,3210.77
82.938,3210.77
83.032,3210.77
83.139,3210.77
83.239,3210.77
83.339,3210.77
83.432,3210.77
83.538,3210.77
83.638,3178.50
83.738,3210.77
83.832,3210.77
83.939,3210.77
84.029,3210.77
84.140,3210.77
84.239,3210.77
84.339,3210.77
84.436,3210.77
84.539,3210.77
84.638,3210.77
84.739,3210.77
84.835,3178.50
84.939,3178.50
85.028,3210.77
85.140,3210.77
85.238,3210.77
85.338,3178.50
85.432,3210.77
85.535,3178.50
85.635,3210.77
85.738,3210.77
85.834,3210.77
85.937,3210.77
86.028,3210.77
86.137,3210.77
86.237,3210.77
86.338,3210.77
86.436,3210.77
86.532,3210.77
86.636,3210.77
86.738,3210.77
86.836,3210.77
86.938,3210.77
87.034,3178.50
87.138,3178.50
87.234,3210.77
87.338,3178.50
87.436,3210.77
87.536,3210.77
87.636,3210.77
87.737,3210.77
87.833,3210.77
87.939,3178.50
88.031,3178.50
88.138,3210.77
88.234,3210.77
88.338,3210.77
88.437,3210.77
88.535,3210.77
88.632,3210.77
88.739,3210.77
88.836,3210.77
88.939,3210.77
89.030,3210.77
89.139,3210.77
89.235,3210.77
89.338,3210.77
89.439,3178.50
89.532,3210.77
89.637,3210.77
89.738,3210.77
89.828,3210.77
89.939,3210.77
90.034,3210.77
90.139,3210.77
90.233,3210.77
90.339,3210.77
90.437,3178.50
90.536,3210.77
90.631,3210.77
90.738,3210.77
90.834,3210.77
90.938,3210.77
91.030,3210.77
91.139,3210.77
91.235,3210.77
91.339,3210.77
91.434,3210.77
91.537,3210.77
91.634,3210.77
91.739,3210.77
91.830,3210.77
91.938,3210.77
92.030,3210.77
92.138,3210.77
92.234,3210.77
92.338,3210.77
92.430,3210.77
92.537,3178.50
92.637,3210.77
92.738,3210.77
92.837,3210.77
92.938,3210.77
93.031,3210.77
93.138,3210.77
93.238,3210.77
93.338,3210.77
93.431,3210.77
93.535,3210.77
93.637,3210.77
93.738,3210.77
93.835,3178.50
93.938,3210.77
94.031,3210.77
94.138,3210.77
94.238,3210.77
94.338,3210.77
94.433,3210.77
94.538,3210.77
94.636,3178.50
94.737,3210.77
94.831,3210.77
94.938,3210.77
95.032,3210.77
95.137,3210.77
95.236,3210.77
95.337,3210.77
95.432,3210.77
95.535,3210.77
95.637,3210.77
95.737,3210.77
95.836,3210.77
95.935,3210.77
96.032,3210.77
96.137,3210.77
96.235,3210.77
96.338,3210.77
96.432,3210.77
96.537,3178.50
96.632,3210.77
96.736,3210.77
96.837,3210.77
96.937,3210.77
97.035,3210.77
97.137,3210.77
97.237,3210.77
97.337,3210.77
97.435,3210.77
97.539,3210.77
97.635,3210.77
97.740,3210.77
97.836,3210.77
97.939,3210.77
98.037,3210.77
98.139,3210.77
98.240,3210.77
98.340,3210.77
98.436,3210.77
98.535,3210.77
98.637,3178.50
98.739,3210.77
98.839,3210.77
98.939,3210.77
99.038,3210.77
99.139,3210.77
99.235,3178.50
99.340,3178.50
99.436,3210.77
99.537,3210.77
99.635,3210.77
99.738,3210.77
99.830,3210.77
99.939,3210.77
100.033,3210.77
100.138,3210.77
100.235,3210.77
100.338,3178.50
100.436,3210.77
100.532,3210.77
100.627,3210.77
100.738,3210.77
100.828,3178.50
100.937,3178.50
101.032,3210.77
101.137,3210.77
101.232,3210.77
101.337,3210.77
101.433,3210.77
101.535,3210.77
101.630,3178.50
101.737,3210.77
101.834,3210.77
101.936,3210.77
102.032,3178.50
102.136,3210.77
102.235,3210.77
102.336,3210.77
102.429,3178.50
102.534,3178.50
102.634,3178.50
102.736,3210.77
102.834,3210.77
102.936,3210.77
103.028,3210.77
103.136,3210.77
103.232,3210.77
103.336,3210.77
103.432,3210.77
103.529,3210.77
103.638,3210.77
103.735,3178.50
103.834,3178.50
103.937,3210.77
104.027,3210.77
104.136,3210.77
104.235,3210.77
104.335,3210.77
104.435,3210.77
104.532,3210.77
104.630,3210.77
104.736,3210.77
104.831,3210.77
104.937,3178.50
105.032,3210.77
105.135,3210.77
105.229,3210.77
105.336,3210.77
105.431,3210.77
105.528,3210.77
105.636,3210.77
105.737,3210.77
105.833,3210.77
105.936,3210.77
106.034,3210.77
106.136,3210.77
106.235,3210.77
106.336,3210.77
106.437,3178.50
106.528,3178.50
106.632,3210.77
106.735,3210.77
106.831,3210.77
106.936,3210.77
107.035,3178.50
107.136,3178.50
107.234,3178.50
107.336,3178.50
107.434,3178.50
107.529,3210.77
107.635,3210.77
107.737,3210.77
107.834,3178.50
107.935,3210.77
108.032,3210.77
108.136,3210.77
108.228,3210.77
108.336,3210.77
108.430,3210.77
108.533,3210.77
108.633,3210.77
108.735,3210.77
108.835,3210.77
108.936,3210.77
109.028,3210.77
109.137,3178.50
109.227,3210.77
109.334,3210.77
109.434,3210.77
109.531,3210.77
109.637,3210.77
109.735,3178.50
109.828,3210.77
109.934,3178.50
110.032,3178.50
110.134,3178.50
110.231,3178.50
110.334,3210.77
110.434,3210.77
110.530,3210.77
110.629,3210.77
110.735,3210.77
110.831,3210.77
110.934,3210.77
111.025,3210.77
111.135,3210.77
111.234,3210.77
111.335,3210.77
111.430,3178.50
111.530,3210.77
111.631,3210.77
111.733,3210.77
111.831,3210.77
111.933,3210.77
112.026,3210.77
112.134,3210.77
112.234,3210.77
112.334,3210.77
112.428,3210.77
112.533,3210.77
112.632,3178.50
112.734,3178.50
112.826,3210.77
112.933,3210.77
113.029,3210.77
113.134,3178.50
113.233,3210.77
113.333,3210.77
113.430,3210.77
113.531,3210.77
113.631,3210.77
113.732,3210.77
113.831,3210.77
113.933,3178.50
114.029,3210.77
114.133,3210.77
114.230,3178.50
114.333,3210.77
114.427,3210.77
114.533,3210.77
114.627,3178.50
114.733,3210.77
114.830,3178.50
114.933,3210.77
115.027,3210.77
115.133,3178.50
115.225,3178.50
115.333,3210.77
115.425,3210.77
115.522,3178.50
115.633,3178.50
115.733,3178.50
115.830,3210.77
115.932,3210.77
116.022,3210.77
116.132,3210.77
116.221,3210.77
116.332,3210.77
116.432,3210.77
116.529,3210.77
116.631,3210.77
116.732,3210.77
116.831,3210.77
116.932,3210.77
117.023,3210.77
117.132,3178.50
117.226,3210.77
117.331,3178.50
117.430,3210.77
117.529,3178.50
117.628,3178.50
117.730,3210.77
117.830,3178.50
117.930,3178.50
118.029,3233.61
118.133,3178.50
118.235,3178.50
118.342,3178.50
118.451,3178.50
118.543,3178.50
118.647,3178.50
118.747,3178.50
118.841,3178.50
118.948,3178.50
119.039,3178.50
119.147,3178.50
119.248,3178.50
119.347,3178.50
119.446,3178.50
119.542,3178.50
119.635,3178.50
119.747,3178.50
119.844,3178.50
119.947,3178.50
120.034,3178.50
120.147,3178.50
120.247,3178.50
120.336,3178.50
120.445,3178.50
120.543,3178.50
120.647,3178.50
120.747,3178.50
120.840,3178.50
120.946,3178.50
121.031,3178.50
121.147,3178.50
121.245,3178.50
121.348,3178.50
121.444,3178.50
121.543,3178.50
121.646,3178.50
121.746,3178.50
121.846,3178.50
121.947,3178.50
122.034,3178.50
122.146,3178.50
122.243,3178.50
122.347,3178.50
122.437,3178.50
122.543,3178.50
122.640,3178.50
122.746,3178.50
122.842,3178.50
122.946,3178.50
123.034,3178.50
123.145,3178.50
123.239,3178.50
123.347,3178.50
123.431,3178.50
123.540,3178.50
123.641,3178.50
123.746,3178.50
123.835,3178.50
123.945,3178.50
124.034,3178.50
124.146,3178.50
124.249,3178.50
124.335,3178.50
124.440,3178.50
124.536,3178.50
124.643,3178.50
124.746,3178.50
124.840,3178.50
124.945,3178.50
125.035,3178.50
125.145,3178.50
125.247,3178.50
125.346,3178.50
125.435,3178.50
125.537,3178.50
125.644,3178.50
125.745,3178.50
125.841,3178.50
125.945,3178.50
126.033,3178.50
126.145,3178.50
126.241,3178.50
126.345,3178.50
126.445,3178.50
126.536,3178.50
126.642,3178.50
126.745,3178.50
126.841,3178.50
126.946,3178.50
127.033,3178.50
127.145,3178.50
127.244,3178.50
127.345,3178.50
127.445,3178.50
127.540,3178.50
127.637,3178.50
127.744,3178.50
127.841,3178.50
127.945,3178.50
128.035,3178.50
128.144,3178.50
128.245,3178.50
128.346,3178.50
128.447,3178.50
128.539,3178.50
128.628,3178.50
128.745,3178.50
128.842,3178.50
128.945,3178.50
129.033,3178.50
129.145,3178.50
129.246,3178.50
129.343,3178.50
129.444,3178.50
129.539,3178.50
129.643,3178.50
129.736,3178.50
129.844,3178.50
129.945,3178.50
130.030,3178.50
130.145,3178.50
130.242,3178.50
130.345,3178.50
130.444,3178.50
130.540,3178.50
130.647,3178.50
130.739,3178.50
130.840,3178.50
130.945,3178.50
131.033,3178.50
131.144,3178.50
131.244,3178.50
131.344,3178.50
131.445,3178.50
131.538,3178.50
131.643,3178.50
131.751,3178.50
131.838,3178.50
131.944,3178.50
132.032,3178.50
132.145,3178.50
132.247,3178.50
132.343,3178.50
132.445,3178.50
132.538,3178.50
132.643,3178.50
132.744,3178.50
132.829,3178.50
132.930,3178.50
133.028,3178.50
133.145,3178.50
133.245,3178.50
133.343,3178.50
133.443,3178.50
133.536,3178.50
133.644,3178.50
133.744,3178.50
133.841,3178.50
133.944,3178.50
134.033,3178.50
134.142,3178.50
134.237,3178.50
134.333,3178.50
134.438,3178.50
134.534,3178.50
134.633,3178.50
134.736,3178.50
134.840,3178.50
134.943,3178.50
135.029,3178.50
135.143,3178.50
135.242,3178.50
135.343,3178.50
135.442,3178.50
135.534,3178.50
135.644,3178.50
135.743,3178.50
135.838,3178.50
135.943,3178.50
136.030,3178.50
136.143,3178.50
136.243,3178.50
136.343,3178.50
136.439,3178.50
136.540,3178.50
136.643,3178.50
136.742,3178.50
136.841,3178.50
136.942,3178.50
137.031,3178.50
137.143,3178.50
137.242,3178.50
137.342,3178.50
137.442,3178.50
137.540,3178.50
137.642,3178.50
137.743,3178.50
137.837,3178.50
137.943,3178.50
138.029,3178.50
138.142,3178.50
138.242,3178.50
138.343,3178.50
138.442,3178.50
138.540,3178.50
138.641,3178.50
138.732,3178.50
138.841,3178.50
138.944,3178.50
139.030,3178.50
139.143,3178.50
139.243,3178.50
139.341,3178.50
139.441,3178.50
139.538,3178.50
139.637,3178.50
139.742,3178.50
139.839,3178.50
139.943,3178.50
140.032,3178.50
140.143,3178.50
140.239,3178.50
140.342,3178.50
140.439,3178.50
140.538,3178.50
140.644,3178.50
140.742,3178.50
140.838,3178.50
140.942,3178.50
141.033,3178.50
141.143,3178.50
141.239,3178.50
141.342,3178.50
141.445,3178.50
141.539,3178.50
141.641,3178.50
141.742,3178.50
141.839,3178.50
141.941,3178.50
142.031,3178.50
142.142,3178.50
142.242,3178.50
142.341,3178.50
142.428,3178.50
142.532,3178.50
142.642,3178.50
142.741,3178.50
142.839,3178.50
142.941,3178.50
143.029,3178.50
143.142,3178.50
143.241,3178.50
143.341,3178.50
143.439,3178.50
143.537,3178.50
143.637,3178.50
143.741,3178.50
143.840,3178.50
143.940,3178.50
144.029,3178.50
144.141,3178.50
144.243,3178.50
144.341,3178.50
144.434,3178.50
144.537,3178.50
144.644,3178.50
144.741,3178.50
144.836,3178.50
144.941,3178.50
145.029,3178.50
145.141,3178.50
145.238,3178.50
145.341,3178.50
145.432,3178.50
145.537,3178.50
145.640,3178.50
145.739,3178.50
145.837,3178.50
145.940,3178.50
146.028,3178.50
146.141,3178.50
146.240,3178.50
146.341,3178.50
146.438,3178.50
146.535,3178.50
146.637,3178.50
146.740,3178.50
146.838,3178.50
146.940,3178.50
147.028,3178.50
147.140,3178.50
147.237,3178.50
147.340,3178.50
147.435,3178.50
147.538,3178.50
147.640,3178.50
147.740,3178.50
147.840,3178.50
147.939,3178.50
148.031,3178.50
148.140,3178.50
148.239,3178.50
148.341,3178.50
148.439,3178.50
148.537,3178.50
148.641,3178.50
148.729,3178.50
148.831,3178.50
148.933,3178.50
149.018,3178.50
149.117,3178.50
149.240,3178.50
149.336,3178.50
149.430,3178.50
149.532,3178.50
149.638,3178.50
149.733,3178.50
149.832,3178.50
149.936,3178.50
150.029,3178.50
150.137,3178.50
150.238,3178.50
150.338,3178.50
150.437,3178.50
150.537,3178.50
150.635,3178.50
150.738,3178.50
150.835,3178.50
150.939,3178.50
151.026,3178.50
151.139,3178.50
151.239,3178.50
151.337,3178.50
151.438,3178.50
151.533,3178.50
151.635,3178.50
151.735,3178.50
151.839,3178.50
151.939,3178.50
152.027,3178.50
152.139,3178.50
152.236,3178.50
152.336,3178.50
152.434,3178.50
152.534,3178.50
152.637,3178.50
152.739,3178.50
152.838,3178.50
152.939,3178.50
153.027,3178.50
153.133,3178.50
153.241,3178.50
153.338,3178.50
153.435,3178.50
153.537,3178.50
153.638,3178.50
153.739,3178.50
153.832,3178.50
153.939,3178.50
154.027,3178.50
154.138,3178.50
154.238,3178.50
154.336,3178.50
154.437,3178.50
154.536,3178.50
154.633,3178.50
154.740,3178.50
154.834,3178.50
154.939,3178.50
155.028,3178.50
155.138,3178.50
155.234,3178.50
155.337,3178.50
