time;lux
155,279;1148,91
155,378;1148,91
155,477;1148,91
155,578;1148,91
155,682;1145,75
155,775;1145,75
155,878;1148,91
155,976;1148,91
156,079;1148,91
156,179;1148,91
156,277;1148,91
156,378;1148,91
156,477;1148,91
156,577;1148,91
156,678;1148,91
156,776;1145,75
156,876;1145,75
156,977;1145,75
157,077;1145,75
157,177;1145,75
157,279;1145,75
157,377;1148,91
157,476;1145,75
157,575;1145,75
157,679;1145,75
157,776;1145,75
157,874;1145,75
157,979;1145,75
158,078;1145,75
158,176;1129,53
158,277;1137,47
158,375;1145,75
158,476;1137,47
158,575;1137,47
158,679;1145,75
158,775;1121,33
158,875;1137,47
158,976;1137,47
159,076;1129,53
159,176;1121,33
159,275;1121,33
159,377;1121,33
159,476;1121,33
159,576;1121,33
159,676;1121,33
159,776;1121,33
159,877;1121,33
159,976;1121,33
160,077;1121,33
160,175;1121,33
160,278;1121,33
160,376;1121,33
160,477;1121,33
160,575;1121,33
160,678;1121,33
160,777;1121,33
160,869;1121,33
160,978;1121,33
161,074;1121,33
161,167;1121,33
161,273;1121,33
161,377;1121,33
161,469;1121,33
161,577;1121,33
161,664;1124,45
161,778;1121,33
161,866;1121,33
161,978;1113,17
162,071;1121,33
162,172;1121,33
162,274;1113,17
162,373;1113,17
162,472;1097,27
162,575;1097,27
162,663;1097,27
162,778;1097,27
162,868;1097,27
162,977;1097,27
163,063;1097,27
163,172;1097,27
163,269;1097,27
163,377;1097,27
163,471;1097,27
163,576;1097,27
163,666;1097,27
163,777;1097,27
163,866;1097,27
163,976;1097,27
164,074;1089,23
164,167;1089,23
164,272;1089,23
164,374;1089,23
164,474;1089,23
164,575;1089,23
164,668;1089,23
164,778;1089,23
164,866;1089,23
164,976;1089,23
165,069;1089,23
165,171;1089,23
165,272;1089,23
165,374;1089,23
165,466;1073,55
165,575;1073,55
165,663;1073,55
165,778;1073,55
165,868;1073,55
165,977;1073,55
166,072;1073,55
166,17;1073,55
166,269;1073,55
166,374;1073,55
166,464;1089,23
166,575;1073,55
166,662;1073,55
166,768;1073,55
166,879;1073,55
166,974;1076,58
167,066;1076,58
167,17;1076,58
167,273;1073,55
167,372;1068,64
167,469;1068,64
167,576;1076,58
167,669;1076,58
167,776;1068,64
167,864;1068,64
167,977;1068,64
168,067;1068,64
168,165;1068,64
168,264;1068,64
168,377;1068,64
168,466;1068,64
168,577;1068,64
168,663;1068,64
168,776;1068,64
168,869;1068,64
168,976;1068,64
169,06;1068,64
169,176;1068,64
169,273;1068,64
169,373;1068,64
169,466;1068,64
169,574;1068,64
169,664;1068,64
169,776;1068,64
169,867;1068,64
169,975;1068,64
170,073;1068,64
170,168;1068,64
170,273;1068,64
170,374;1068,64
170,472;1068,64
170,573;1068,64
170,661;1068,64
170,775;1068,64
170,869;1068,64
170,974;1068,64
171,071;1068,64
171,169;1068,64
171,275;1068,64
171,374;1068,64
171,469;1068,64
171,572;1068,64
171,663;1068,64
171,774;1068,64
171,873;1068,64
171,974;1068,64
172,067;1068,64
172,172;1068,64
172,274;1068,64
172,371;1068,64
172,467;1068,64
172,572;1068,64
172,662;1068,64
172,775;1084,27
172,859;1084,27
172,976;1068,64
173,064;1084,27
173,169;1084,27
173,273;1084,27
173,372;1087,32
173,467;1087,32
173,573;1087,32
173,66;1084,27
173,775;1084,27
173,859;1084,27
173,975;1087,32
174,067;1087,32
174,171;1087,32
174,264;1087,32
174,372;1087,32
174,47;1087,32
174,572;1087,32
174,659;1087,32
174,775;1087,32
174,867;1087,32
174,971;1087,32
175,071;1087,32
175,167;1087,32
175,273;1087,32
175,371;1087,32
175,469;1087,32
175,571;1087,32
175,658;1087,32
175,776;1087,32
175,868;1095,36
175,971;1087,32
176,068;1095,36
176,171;1095,36
176,263;1095,36
176,372;1095,36
176,468;1095,36
176,573;1095,36
176,66;1095,36
176,774;1095,36
176,869;1095,36
176,971;1095,36
177,07;1111,24
177,169;1111,24
177,274;1111,24
177,371;1111,24
177,467;1111,24
177,573;1111,24
177,659;1111,24
177,773;1111,24
177,869;1111,24
177,971;1111,24
178,07;1111,24
178,163;1111,24
178,274;1111,24
178,367;1111,24
178,466;1111,24
178,571;1111,24
178,665;1111,24
178,774;1119,39
178,864;1119,39
178,97;1119,39
179,071;1119,39
179,163;1119,39
179,273;1119,39
179,371;1119,39
179,469;1119,39
179,571;1119,39
179,658;1119,39
179,774;1119,39
179,871;1135,51
179,97;1119,39
180,071;1119,39
180,169;1119,39
180,269;1135,51
180,366;1135,51
180,469;1135,51
180,572;1135,51
180,658;1135,51
180,774;1135,51
180,869;1135,51
180,97;1135,51
181,066;1135,51
181,168;1143,78
181,267;1143,78
181,369;1143,78
181,468;1143,78
181,572;1143,78
181,66;1143,78
181,771;1143,78
181,869;1143,78
181,971;1143,78
182,069;1143,78
182,16;1143,78
182,27;1143,78
182,37;1143,78
182,468;1143,78
182,569;1143,78
182,66;1152,09
182,773;1143,78
182,865;1143,78
182,971;1152,09
183,066;1168,51
183,167;1152,09
183,267;1168,51
183,369;1168,51
183,467;1168,51
183,571;1168,51
183,662;1168,51
183,772;1168,51
183,866;1168,51
183,97;1168,51
184,068;1168,51
184,164;1168,51
184,268;1168,51
184,368;1165,31
184,469;1165,31
184,57;1165,31
184,658;1165,31
184,772;1165,31
184,861;1165,31
184,971;1165,31
185,066;1148,91
185,167;1165,31
185,268;1165,31
185,368;1165,31
185,466;1165,31
185,569;1148,91
185,663;1148,91
185,772;1148,91
185,866;1148,91
185,97;1148,91
186,066;1148,91
186,165;1148,91
186,267;1148,91
186,368;1148,91
186,466;1148,91
186,571;1148,91
186,659;1148,91
186,772;1148,91
186,865;1148,91
186,971;1148,91
187,057;1148,91
187,168;1148,91
187,271;1148,91
187,37;1148,91
187,466;1148,91
187,57;1148,91
187,658;1148,91
187,773;1148,91
187,864;1148,91
187,97;1148,91
188,066;1148,91
188,168;1148,91
188,271;1148,91
188,369;1148,91
188,465;1148,91
188,569;1148,91
188,656;1148,91
188,772;1148,91
188,872;1148,91
188,969;1148,91
189,066;1148,91
189,17;1148,91
189,262;1148,91
189,37;1148,91
189,464;1148,91
189,569;1148,91
189,656;1148,91
189,772;1148,91
189,867;1148,91
189,968;1148,91
190,068;1148,91
190,165;1148,91
190,265;1148,91
190,37;1148,91
190,465;1148,91
190,569;1148,91
190,656;1148,91
190,771;1148,91
190,865;1148,91
190,968;1129,53
191,066;1121,33
191,166;1124,45
191,265;1132,67
191,368;1132,67
191,463;1148,91
191,569;1148,91
191,654;1124,45
191,769;1124,45
191,864;1124,45
191,968;1124,45
192,065;1124,45
192,168;1121,33
192,266;1121,33
192,369;1121,33
192,462;1121,33
192,569;1121,33
192,656;1124,45
192,768;1124,45
192,865;1124,45
192,969;1124,45
193,063;1124,45
193,167;1124,45
193,264;1124,45
193,369;1124,45
193,462;1124,45
193,569;1124,45
193,655;1124,45
193,772;1124,45
193,865;1124,45
193,966;1113,17
194,062;1113,17
194,167;1100,35
194,266;1097,27
194,366;1097,27
194,462;1097,27
194,568;1097,27
194,658;1097,27
194,769;1097,27
194,864;1097,27
194,965;1097,27
195,067;1097,27
195,162;1097,27
195,261;1097,27
195,368;1089,23
195,465;1089,23
195,566;1097,27
195,655;1097,27
195,771;1097,27
195,86;1089,23
195,967;1089,23
196,066;1089,23
196,162;1089,23
196,267;1089,23
196,366;1089,23
196,466;1073,55
196,565;1073,55
196,659;1089,23
196,767;1073,55
196,864;1073,55
196,966;1076,58
197,065;1076,58
197,16;1092,29
197,266;1076,58
197,365;1076,58
197,465;1076,58
197,566;1076,58
197,659;1076,58
197,768;1076,58
197,865;1076,58
197,966;1068,64
198,064;1068,64
198,164;1068,64
198,263;1068,64
198,367;1068,64
198,458;1068,64
198,567;1068,64
198,657;1068,64
198,768;1068,64
198,865;1068,64
198,966;1068,64
199,064;1068,64
199,163;1068,64
199,26;1068,64
199,367;1068,64
199,459;1068,64
199,568;1068,64
199,659;1068,64
199,767;1068,64
199,866;1068,64
199,966;1068,64
200,062;1068,64
200,162;1068,64
200,262;1068,64
200,367;1068,64
200,46;1068,64
200,567;1068,64
200,653;1068,64
200,769;1068,64
200,866;1068,64
200,964;1068,64
201,066;1068,64
201,163;1068,64
201,261;1068,64
201,367;1068,64
201,459;1068,64
201,567;1068,64
201,659;1068,64
201,767;1068,64
201,862;1068,64
201,965;1068,64
202,061;1068,64
202,16;1068,64
202,261;1071,67
202,366;1068,64
202,462;1071,67
202,565;1071,67
202,653;1071,67
202,769;1071,67
202,86;1071,67
202,966;1071,67
203,06;1071,67
203,162;1071,67
203,263;1071,67
203,366;1071,67
203,462;1071,67
203,566;1071,67
203,653;1071,67
203,77;1071,67
203,864;1071,67
203,965;1071,67
204,061;1071,67
204,162;1071,67
204,266;1087,32
204,364;1071,67
204,462;1087,32
204,565;1087,32
204,653;1087,32
204,768;1087,32
204,858;1087,32
204,967;1087,32
205,063;1087,32
205,165;1087,32
205,263;1087,32
205,365;1087,32
205,46;1087,32
205,566;1087,32
205,656;1087,32
205,767;1087,32
205,864;1087,32
205,964;1087,32
206,063;1087,32
206,163;1087,32
206,259;1087,32
206,367;1087,32
206,463;1087,32
206,565;1087,32
206,656;1087,32
206,767;1087,32
206,866;1087,32
206,964;1095,36
207,059;1095,36
207,161;1095,36
207,262;1095,36
207,365;1095,36
207,459;1095,36
207,565;1095,36
207,652;1095,36
207,769;1095,36
207,863;1095,36
207,963;1095,36
208,058;1095,36
208,164;1095,36
208,262;1095,36
208,366;1095,36
208,46;1095,36
208,564;1095,36
208,652;1095,36
208,768;1111,24
208,86;1111,24
208,965;1111,24
209,055;1111,24
209,164;1111,24
209,256;1111,24
209,366;1111,24
209,462;1111,24
209,565;1119,39
209,659;1119,39
209,766;1119,39
209,862;1119,39
209,963;1119,39
210,059;1119,39
210,159;1119,39
210,261;1119,39
210,364;1119,39
210,459;1119,39
210,563;1119,39
210,65;1119,39
210,766;1119,39
210,858;1119,39
210,966;1119,39
211,061;1119,39
211,162;1135,51
211,254;1119,39
211,366;1119,39
211,463;1119,39
211,564;1119,39
211,654;1119,39
211,763;1119,39
211,866;1119,39
211,963;1135,51
212,056;1135,51
212,163;1135,51
212,259;1135,51
212,365;1135,51
212,457;1135,51
212,565;1135,51
212,652;1135,51
212,765;1143,78
212,861;1143,78
212,963;1143,78
213,056;1143,78
213,16;1143,78
213,259;1143,78
213,364;1143,78
213,46;1143,78
213,563;1143,78
213,65;1143,78
213,766;1143,78
213,86;1143,78
213,962;1143,78
214,058;1143,78
214,161;1143,78
214,259;1143,78
214,363;1143,78
214,456;1152,09
214,564;1152,09
214,651;1152,09
214,766;1152,09
214,856;1152,09
214,966;1152,09
215,061;1152,09
215,156;1152,09
215,261;1168,51
215,363;1168,51
215,458;1168,51
215,562;1168,51
215,653;1168,51
215,766;1168,51
215,861;1168,51
215,962;1168,51
216,059;1168,51
216,16;1168,51
216,26;1165,31
216,362;1165,31
216,459;1165,31
216,563;1165,31
216,651;1148,91
216,764;1148,91
216,861;1165,31
216,962;1165,31
217,059;1148,91
217,158;1148,91
217,261;1148,91
217,362;1148,91
217,46;1148,91
217,563;1148,91
217,65;1148,91
217,767;1148,91
217,859;1148,91
217,964;1148,91
218,053;1148,91
218,162;1148,91
218,253;1148,91
218,366;1148,91
218,456;1148,91
218,564;1165,31
218,653;1148,91
218,763;1148,91
218,86;1148,91
218,963;1148,91
219,06;1148,91
219,158;1148,91
219,258;1148,91
219,364;1148,91
219,458;1148,91
219,564;1148,91
219,65;1148,91
219,764;1148,91
219,854;1148,91
219,964;1148,91
220,058;1148,91
220,157;1148,91
220,256;1148,91
220,363;1148,91
220,455;1148,91
220,563;1148,91
220,652;1148,91
220,764;1148,91
220,859;1148,91
220,961;1148,91
221,061;1148,91
221,161;1148,91
221,258;1148,91
221,362;1148,91
221,458;1148,91
221,562;1148,91
221,652;1145,75
221,763;1148,91
221,859;1148,91
221,96;1148,91
222,06;1148,91
222,157;1148,91
222,26;1148,91
222,362;1148,91
222,458;1148,91
222,561;1148,91
222,652;1148,91
222,764;1148,91
222,858;1145,75
222,961;1145,75
223,055;1145,75
223,155;1129,53
223,255;1129,53
223,361;1129,53
223,455;1121,33
223,562;1129,53
223,655;1132,67
223,762;1129,53
223,861;1121,33
223,958;1124,45
224,055;1121,33
224,155;1121,33
224,253;1121,33
224,361;1121,33
224,458;1124,45
224,56;1121,33
224,652;1121,33
224,761;1121,33
224,856;1121,33
224,96;1121,33
225,055;1121,33
225,158;1121,33
225,259;1121,33
225,36;1121,33
225,452;1121,33
225,561;1121,33
225,649;1121,33
225,764;1121,33
225,857;1121,33
225,962;1121,33
226,058;1121,33
226,159;1121,33
226,258;1121,33
226,361;1121,33
226,456;1121,33
226,561;1121,33
226,648;1124,45
226,762;1124,45
226,86;1124,45
226,958;1124,45
227,056;1124,45
227,16;1121,33
227,255;1124,45
227,36;1124,45
227,456;1124,45
227,559;1124,45
227,656;1113,17
227,76;1113,17
227,851;1121,33
227,96;1121,33
228,058;1121,33
228,157;1113,17
228,257;1121,33
228,359;1113,17
228,454;1113,17
228,56;1097,27
228,646;1097,27
228,76;1097,27
228,859;1097,27
228,957;1097,27
229,052;1097,27
229,152;1097,27
229,251;1097,27
229,36;1097,27
229,45;1097,27
229,56;1097,27
229,652;1097,27
229,76;1097,27
229,858;1097,27
229,959;1097,27
230,055;1097,27
230,158;1097,27
230,252;1097,27
230,358;1097,27
230,455;1097,27
230,561;1097,27
230,65;1097,27
230,759;1097,27
230,859;1097,27
230,957;1097,27
231,045;1097,27
231,159;1097,27
231,253;1097,27
231,359;1097,27
231,455;1097,27
231,559;1097,27
231,645;1097,27
231,76;1097,27
231,856;1097,27
231,958;1097,27
232,055;1097,27
232,159;1097,27
232,255;1097,27
232,358;1097,27
232,453;1097,27
232,558;1089,23
232,646;1089,23
232,759;1089,23
232,859;1089,23
232,958;1089,23
233,055;1089,23
233,152;1089,23
233,254;1089,23
233,359;1092,29
233,451;1089,23
233,559;1089,23
233,648;1089,23
233,759;1089,23
233,857;1089,23
233,958;1089,23
234,057;1089,23
234,155;1089,23
234,259;1089,23
234,356;1089,23
234,448;1089,23
234,559;1073,55
234,649;1089,23
234,759;1089,23
234,858;1089,23
234,956;1089,23
235,055;1092,29
235,153;1092,29
235,254;1092,29
235,359;1092,29
235,452;1092,29
235,559;1092,29
235,65;1073,55
235,758;1076,58
235,857;1076,58
235,956;1076,58
236,055;1076,58
236,15;1076,58
236,256;1076,58
236,357;1076,58
236,456;1076,58
236,557;1076,58
236,651;1076,58
236,758;1076,58
236,854;1076,58
236,957;1076,58
237,051;1068,64
237,153;1068,64
237,254;1068,64
237,358;1076,58
237,455;1076,58
237,558;1068,64
237,645;1068,64
237,758;1068,64
237,851;1068,64
237,958;1068,64
238,051;1068,64
238,152;1068,64
238,258;1068,64
238,357;1068,64
238,452;1068,64
238,559;1068,64
238,649;1068,64
238,76;1068,64
238,856;1068,64
238,955;1068,64
239,053;1068,64
239,156;1068,64
239,256;1068,64
239,357;1068,64
239,45;1068,64
239,558;1068,64
239,648;1068,64
239,757;1068,64
239,858;1068,64
239,956;1068,64
240,057;1068,64
240,149;1068,64
240,249;1068,64
240,359;1068,64
240,454;1068,64
240,557;1068,64
240,649;1068,64
240,759;1068,64
240,854;1068,64
240,956;1068,64
241,055;1068,64
241,15;1068,64
241,254;1068,64
241,357;1068,64
241,455;1068,64
241,555;1068,64
241,643;1068,64
241,76;1068,64
241,854;1068,64
241,957;1068,64
242,053;1068,64
242,144;1068,64
242,256;1068,64
242,356;1068,64
242,448;1068,64
242,557;1068,64
242,654;1068,64
242,757;1068,64
242,853;1068,64
242,956;1071,67
243,055;1071,67
243,148;1068,64
243,258;1068,64
243,356;1068,64
243,446;1068,64
243,558;1068,64
243,646;1068,64
243,758;1068,64
243,854;1071,67
243,955;1087,32
244,053;1087,32
244,148;1087,32
244,25;1071,67
244,355;1071,67
244,452;1071,67
244,555;1071,67
244,648;1087,32
244,756;1087,32
244,853;1087,32
244,955;1087,32
245,046;1087,32
245,151;1087,32
245,245;1095,36
245,356;1095,36
245,447;1095,36
245,556;1095,36
245,642;1095,36
245,756;1095,36
245,848;1095,36
245,956;1095,36
246,052;1095,36
246,152;1095,36
246,252;1095,36
246,355;1095,36
246,449;1095,36
246,556;1095,36
246,648;1095,36
246,756;1095,36
246,848;1095,36
246,957;1095,36
247,049;1095,36
247,154;1095,36
247,25;1095,36
247,356;1095,36
247,452;1095,36
247,554;1095,36
247,644;1095,36
247,757;1095,36
247,849;1095,36
247,957;1095,36
248,051;1095,36
248,153;1095,36
248,248;1095,36
248,358;1095,36
248,453;1095,36
248,556;1095,36
248,646;1095,36
248,756;1095,36
248,854;1095,36
248,954;1095,36
249,056;1095,36
249,155;1095,36
249,254;1095,36
249,354;1095,36
249,454;1095,36
249,554;1095,36
249,656;1095,36
249,754;1095,36
249,853;1095,36
249,954;1095,36
250,055;1095,36
250,154;1095,36
250,252;1095,36
250,355;1095,36
250,454;1095,36
250,552;1111,24
250,655;1111,24
250,75;1111,24
250,856;1111,24
250,953;1111,24
251,054;1111,24
251,153;1122,51
251,254;1119,39
251,353;1111,24
251,452;1111,24
251,555;1119,39
251,655;1122,51
251,753;1119,39
251,853;1119,39
251,954;1119,39
252,055;1119,39
252,153;1119,39
252,254;1119,39
252,349;1119,39
252,457;1119,39
252,552;1119,39
252,654;1119,39
252,753;1119,39
252,852;1119,39
252,954;1119,39
253,055;1119,39
253,153;1119,39
253,256;1119,39
253,354;1119,39
253,453;1119,39
253,553;1119,39
253,654;1119,39
253,752;1146,94
253,854;1143,78
253,952;1135,51
254,056;1135,51
254,153;1143,78
254,255;1146,94
254,352;1143,78
254,451;1143,78
254,554;1143,78
254,654;1143,78
254,753;1146,94
254,853;1146,94
254,954;1143,78
255,052;1143,78
255,155;1146,94
255,253;1146,94
255,353;1146,94
255,453;1143,78
255,551;1146,94
255,655;1146,94
255,753;1146,94
255,855;1155,26
255,952;1143,78
256,053;1143,78
256,153;1143,78
256,254;1143,78
256,353;1152,09
256,452;1168,51
256,552;1152,09
256,652;1152,09
256,753;1155,26
256,852;1152,09
256,953;1171,72
257,052;1171,72
257,152;1171,72
257,253;1171,72
257,353;1171,72
257,451;1171,72
257,554;1171,72
257,653;1171,72
257,752;1171,72
257,849;1171,72
257,953;1171,72
258,055;1171,72
258,153;1171,72
258,254;1171,72
258,353;1180,17
258,451;1140,62
258,551;1143,78
258,652;1143,78
258,751;1143,78
258,855;1143,78
258,951;1143,78
259,053;1152,09
259,15;1143,78
259,245;1143,78
259,35;1143,78
259,452;1143,78
259,552;1152,09
259,651;1152,09
259,752;1152,09
259,853;1152,09
259,951;1152,09
260,053;1152,09
260,15;1152,09
260,249;1152,09
260,353;1152,09
260,451;1152,09
260,552;1148,91
260,651;1152,09
260,752;1148,91
260,847;1148,91
260,952;1148,91
261,053;1148,91
261,151;1148,91
261,254;1148,91
261,352;1148,91
261,451;1148,91
261,551;1148,91
261,653;1148,91
261,749;1148,91
261,852;1148,91
261,951;1148,91
262,054;1148,91
262,15;1148,91
262,253;1148,91
262,35;1148,91
262,451;1148,91
262,552;1148,91
262,651;1148,91
262,75;1148,91
262,853;1148,91
262,95;1148,91
263,053;1148,91
263,151;1148,91
263,25;1148,91
263,351;1148,91
263,45;1148,91
263,551;1148,91
263,65;1148,91
263,75;1148,91
263,853;1148,91
263,95;1148,91
264,055;1148,91
264,151;1148,91
264,253;1148,91
264,351;1148,91
264,451;1148,91
264,549;1148,91
264,651;1148,91
264,751;1148,91
264,852;1148,91
264,95;1148,91
265,049;1148,91
265,152;1148,91
265,253;1148,91
265,35;1148,91
265,45;1148,91
265,551;1148,91
265,651;1148,91
265,751;1148,91
265,852;1148,91
265,95;1148,91
266,053;1148,91
266,15;1148,91
266,252;1148,91
266,35;1148,91
266,45;1148,91
266,549;1148,91
266,652;1148,91
266,75;1148,91
266,854;1148,91
266,95;1148,91
267,052;1148,91
267,15;1148,91
267,25;1148,91
267,351;1148,91
267,45;1148,91
267,549;1148,91
267,648;1148,91
267,75;1129,53
267,85;1132,67
267,949;1148,91
268,051;1132,67
268,146;1132,67
268,251;1121,33
268,349;1132,67
268,449;1132,67
268,549;1148,91
268,651;1148,91
268,748;1132,67
268,849;1124,45
268,949;1124,45
269,051;1124,45
269,148;1132,67
269,249;1132,67
269,348;1124,45
269,447;1124,45
269,55;1124,45
269,648;1124,45
269,75;1124,45
269,85;1124,45
269,947;1124,45
270,049;1124,45
270,148;1124,45
270,251;1124,45
270,348;1124,45
270,449;1124,45
270,549;1124,45
270,65;1124,45
270,747;1124,45
270,85;1124,45
270,949;1124,45
271,051;1124,45
271,147;1124,45
271,251;1124,45
271,349;1124,45
271,447;1108,44
271,546;1108,44
271,649;1108,44
271,743;1108,44
271,848;1097,27
271,947;1100,35
272,05;1100,35
272,147;1100,35
272,25;1100,35
272,348;1100,35
272,447;1097,27
272,547;1097,27
272,65;1100,35
272,746;1100,35
272,849;1097,27
272,946;1089,23
273,047;1089,23
273,147;1089,23
273,249;1089,23
273,348;1073,55
273,445;1073,55
273,547;1073,55
273,65;1073,55
273,747;1076,58
273,842;1073,55
273,948;1073,55
274,048;1073,55
274,148;1073,55
274,248;1073,55
274,348;1073,55
274,447;1065,63
274,546;1068,64
274,649;1076,58
274,746;1076,58
274,847;1076,58
274,948;1068,64
275,048;1068,64
275,148;1068,64
275,247;1068,64
275,348;1068,64
275,448;1068,64
275,548;1068,64
275,651;1068,64
275,747;1068,64
275,85;1068,64
275,949;1068,64
276,048;1068,64
276,147;1068,64
276,25;1068,64
276,346;1068,64
276,448;1068,64
276,549;1068,64
276,645;1068,64
276,748;1068,64
276,848;1068,64
276,948;1068,64
277,048;1068,64
277,148;1068,64
277,252;1068,64
277,348;1068,64
277,449;1068,64
277,548;1068,64
277,65;1068,64
277,748;1068,64
277,848;1068,64
277,948;1071,67
278,048;1071,67
278,147;1071,67
278,251;1068,64
278,345;1071,67
278,447;1071,67
278,548;1071,67
278,65;1071,67
278,745;1071,67
278,848;1071,67
278,946;1071,67
279,048;1071,67
279,147;1071,67
279,247;1071,67
279,348;1071,67
279,446;1071,67
279,548;1071,67
279,648;1071,67
279,747;1071,67
279,848;1071,67
279,947;1071,67
280,049;1071,67
280,146;1071,67
280,247;1071,67
280,346;1071,67
280,447;1071,67
280,545;1071,67
280,648;1071,67
280,746;1071,67
280,848;1071,67
280,941;1071,67
281,051;1087,32
281,145;1087,32
281,247;1087,32
281,345;1087,32
281,446;1087,32
281,548;1087,32
281,646;1087,32
281,745;1087,32
281,848;1087,32
281,946;1087,32
282,046;1087,32
282,148;1087,32
282,246;1087,32
282,346;1087,32
282,447;1087,32
282,546;1087,32
282,647;1087,32
282,746;1087,32
282,848;1087,32
282,946;1087,32
283,049;1087,32
283,147;1095,36
283,245;1095,36
283,347;1095,36
283,444;1087,32
283,545;1095,36
283,647;1095,36
283,745;1095,36
283,844;1095,36
283,945;1095,36
284,046;1095,36
284,145;1095,36
284,25;1095,36
284,346;1095,36
284,446;1095,36
284,541;1111,24
284,646;1111,24
284,746;1111,24
284,847;1111,24
284,945;1111,24
285,046;1111,24
285,146;1119,39
285,246;1119,39
285,346;1119,39
285,445;1119,39
285,545;1119,39
285,646;1119,39
285,745;1119,39
285,848;1119,39
285,946;1119,39
286,045;1119,39
286,146;1119,39
286,245;1119,39
286,345;1119,39
286,445;1119,39
286,546;1119,39
286,648;1119,39
286,745;1119,39
286,845;1119,39
286,947;1119,39
287,044;1119,39
287,145;1135,51
287,244;1143,78
287,344;1135,51
287,444;1135,51
287,546;1135,51
287,644;1143,78
287,745;1143,78
287,846;1143,78
287,943;1143,78
288,045;1143,78
288,143;1143,78
288,245;1143,78
288,345;1143,78
288,444;1143,78
288,545;1143,78
288,647;1143,78
288,745;1143,78
288,844;1143,78
288,945;1143,78
289,046;1143,78
289,145;1143,78
289,246;1143,78
289,344;1143,78
289,445;1143,78
289,545;1143,78
289,647;1152,09
289,743;1152,09
289,844;1152,09
289,945;1152,09
290,045;1152,09
290,146;1152,09
290,245;1152,09
290,344;1152,09
290,446;1152,09
290,545;1152,09
290,645;1152,09
290,745;1152,09
290,846;1152,09
290,946;1152,09
291,046;1148,91
291,143;1148,91
291,247;1148,91
291,344;1148,91
291,445;1148,91
291,545;1148,91
291,645;1148,91
291,745;1148,91
291,846;1148,91
291,945;1148,91
292,045;1148,91
292,143;1148,91
292,245;1148,91
292,344;1148,91
292,446;1148,91
292,543;1148,91
292,645;1148,91
292,745;1148,91
292,846;1148,91
292,944;1148,91
293,045;1148,91
293,145;1148,91
293,247;1148,91
293,346;1148,91
293,444;1148,91
293,544;1148,91
293,646;1148,91
293,744;1148,91
293,845;1148,91
293,945;1148,91
294,045;1148,91
294,143;1148,91
294,247;1148,91
294,344;1148,91
294,445;1148,91
294,547;1148,91
294,644;1148,91
294,745;1148,91
294,845;1148,91
294,943;1148,91
295,045;1148,91
295,145;1148,91
295,245;1148,91
295,346;1148,91
295,445;1148,91
295,544;1148,91
295,648;1148,91
295,745;1148,91
295,845;1148,91
295,943;1148,91
296,047;1145,75
296,143;1148,91
296,245;1148,91
296,345;1148,91
296,444;1148,91
296,543;1145,75
296,643;1145,75
296,744;1148,91
296,844;1145,75
296,943;1145,75
297,043;1129,53
297,142;1148,91
297,245;1132,67
297,342;1148,91
297,443;1129,53
297,543;1129,53
297,642;1129,53
297,742;1132,67
297,845;1132,67
297,943;1129,53
298,046;1121,33
298,142;1132,67
298,242;1132,67
298,342;1132,67
298,444;1132,67
298,542;1124,45
298,642;1124,45
298,743;1124,45
298,843;1132,67
298,941;1124,45
299,045;1124,45
299,142;1124,45
299,244;1124,45
299,342;1124,45
299,442;1124,45
299,542;1121,33
299,642;1121,33
299,742;1124,45
299,845;1121,33
299,942;1121,33
300,043;1121,33
300,14;1124,45
300,244;1124,45
300,341;1124,45
300,442;1124,45
300,541;1124,45
300,643;1124,45
300,742;1124,45
300,842;1124,45
300,941;1124,45
301,042;1124,45
301,141;1124,45
301,242;1124,45
301,341;1124,45
301,441;1124,45
301,542;1105,35
301,643;1097,27
301,74;1108,44
301,842;1097,27
301,941;1097,27
302,043;1097,27
302,141;1097,27
302,245;1097,27
302,341;1097,27
302,436;1100,35
302,542;1100,35
302,643;1097,27
302,741;1100,35
302,84;1100,35
302,942;1116,28
303,042;1100,35
303,137;1097,27
303,242;1097,27
303,341;1100,35
303,44;1097,27
303,538;1097,27
303,64;1097,27
303,741;1097,27
303,84;1097,27
303,94;1097,27
304,04;1097,27
304,139;1097,27
304,239;1097,27
304,341;1100,35
304,438;1097,27
304,54;1097,27
304,641;1089,23
304,739;1100,35
304,84;1092,29
304,94;1092,29
305,04;1089,23
305,138;1089,23
305,241;1089,23
305,34;1073,55
305,44;1089,23
305,538;1073,55
305,639;1073,55
305,74;1073,55
305,84;1076,58
305,936;1073,55
306,039;1073,55
306,139;1073,55
306,239;1073,55
306,34;1073,55
306,44;1073,55
306,54;1073,55
306,639;1073,55
306,739;1073,55
306,839;1073,55
306,94;1076,58
307,038;1076,58
307,14;1073,55
307,239;1076,58
307,338;1076,58
307,439;1076,58
307,539;1076,58
307,64;1068,64
307,737;1068,64
307,839;1068,64
307,94;1068,64
308,04;1068,64
308,138;1068,64
308,24;1068,64
308,339;1068,64
308,44;1068,64
308,539;1068,64
308,638;1068,64
308,739;1068,64
308,839;1068,64
308,939;1068,64
309,039;1068,64
309,137;1068,64
309,24;1068,64
309,339;1068,64
309,438;1068,64
309,538;1068,64
309,64;1068,64
309,739;1068,64
309,839;1068,64
309,94;1068,64
310,038;1068,64
310,139;1068,64
310,24;1068,64
310,34;1068,64
310,438;1068,64
310,538;1068,64
310,64;1068,64
